3.9,Cambridge,Cambridge,51 - 200 ,2011,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),0,0,MA,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
4.3,Mountain View,Mountain View,201 - 500 ,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,10,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
4.2,San Francisco,San Francisco,51 - 200 ,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4,Denver,Denver,501 - 1000 ,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,CO,106,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,M
3.2,Seattle,Seattle,201 - 500 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,WA,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
3.9,Dallas,Mountain View,201 - 500 ,2013,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,0,0,TX,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
3.8,Chicago,New Plymouth,501 - 1000 ,1995,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,0,0,IL,26,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data scientist,na,M
4.3,Louisville,Peachtree City,51 - 200 ,1935,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),0,0,KY,86,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
4,Herndon,Mc Lean,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,na,na
4,Cambridge,New York,10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,MA,172,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.5,Hillsboro,San Jose,1001 - 5000 ,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),0,0,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,na,na
3.7,Worcester,Worcester,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,MA,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
4,Groton,New York,10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,CT,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
4.8,Clearwater,Clearwater,501 - 1000 ,2010,Company - Private,Security Services,Business Services,$100 to $500 million (USD),0,0,FL,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
3.8,Richland,Richland,1001 - 5000 ,1965,Government,Energy,Oil& Gas& Energy & Utilities,$500 million to $1 billion (USD),0,0,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.6,Detroit,Detroit,1001 - 5000 ,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),0,0,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
3.8,Cambridge,Basel,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,MA,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,data scientist,na,na
3.8,Sunnyvale,Sunnyvale,5001 - 10000 ,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),0,0,CA,25,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,data scientist,na,M
4.7,Ipswich,Ipswich,201 - 500 ,1974,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,MA,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4.2,San Jose,Chicago,201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,CA,13,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
3.5,Redlands,Redlands,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,CA,52,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,M
4.7,Woburn,Woburn,201 - 500 ,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,MA,11,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,data scientist,na,P
3.5,Fremont,Gottingen,5001 - 10000 ,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,CA,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
3.5,Long Beach,Long Beach,201 - 500 ,1985,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,NY,36,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
4.2,San Francisco,San Francisco,201 - 500 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,analyst,na,na
4.2,San Francisco,San Francisco,51 - 200 ,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
3.4,Allendale,Shelton,5001 - 10000 ,2015,Company - Public,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),0,0,NJ,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
4.3,Chicago,Chicago,1001 - 5000 ,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),0,0,IL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,data scientist,sr,M
5,Washington,Alexandria,unknown,2007,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,1,DC,53.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.7,Bellevue,Foster City,10000+ ,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),0,0,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na
3.1,Longmont,Omaha,5001 - 10000 ,1986,Company - Private,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD),0,0,CO,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
4.7,Beavercreek,Chantilly,501 - 1000 ,1999,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,OH,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
3.7,Peoria,Deerfield,10000+ ,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),0,0,IL,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
3.8,Fort Lauderdale,Fort Lauderdale,501 - 1000 ,1984,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,FL,37,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
3.3,Boston,Boston,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4.6,Huntsville,Huntsville,1001 - 5000 ,2002,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,AL,19,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
3.7,Armonk,Zurich,10000+ ,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),0,0,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
3.7,San Diego,Falls Church,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
3.5,Albuquerque,Gottingen,5001 - 10000 ,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,NM,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
4.1,San Francisco,Santa Clara,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,9,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,data scientist,na,P
4.7,Saint Louis,Saint Louis,51 - 200 ,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,MO,5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,data scientist,na,na
4.1,Baltimore,Baltimore,501 - 1000 ,2008,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,0,0,MD,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.4,Dallas,Dallas,201 - 500 ,2000,Company - Public,Real Estate,Real Estate,$1 to $2 billion (USD),0,0,TX,21,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,data scientist,na,na
4.4,Cincinnati,Cincinnati,201 - 500 ,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,0,0,OH,136,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
4.3,New York,New York,201 - 500 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
3.8,Palo Alto,Palo Alto,501 - 1000 ,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),0,0,CA,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
3.8,Richland,Richland,1001 - 5000 ,1965,Government,Energy,Oil& Gas& Energy & Utilities,$500 million to $1 billion (USD),0,0,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
3.8,Coraopolis,Coraopolis,10000+ ,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),0,0,PA,73,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
2.8,Framingham,Framingham,51 - 200 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),0,0,MA,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
4.7,Atlanta,Atlanta,51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,GA,18,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,data scientist,na,na
3.1,Boston,Boston,201 - 500 ,1999,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),0,0,MA,22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
3.2,Philadelphia,Chadds Ford,Jan-50,2007,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,PA,53.8,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na
4,Vancouver,Palo Alto,10000+ ,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,WA,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
4.4,Indianapolis,Pleasanton,Jan-50,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,IN,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data analitics,na,na
3.6,Lake Forest,Lake Forest,10000+ ,1927,Company - Public,Wholesale,Business Services,$10+ billion (USD),0,0,IL,94,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
2.7,Maryland Heights,San Diego,501 - 1000 ,1978,Subsidiary or Business Segment,Research & Development,Business Services,$50 to $100 million (USD),0,0,MO,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
3.9,Charlottesville,Reston,501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,VA,11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M
3.1,Pittsburgh,Louvain-la-Neuve,1001 - 5000 ,1860,Company - Private,Mining,Mining & Metals,$1 to $2 billion (USD),0,0,PA,161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
4,Vancouver,Palo Alto,10000+ ,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,WA,82,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,data scientist,sr,M
4.3,Mountain View,Mountain View,201 - 500 ,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,10,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,data scientist,na,P
1.9,Cambridge,Cambridge,51 - 200 ,2000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),0,0,MA,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
3.3,Chantilly,Herndon,1001 - 5000 ,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),0,0,VA,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,na,na
4.4,San Jose,Beijing,10000+ ,1995,Company - Private,IT Services,Information Technology,$500 million to $1 billion (USD),0,0,CA,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.9,San Francisco,San Francisco,51 - 200 ,2016,Company - Private,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),0,0,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4.7,Harrisburg,Harrisburg,201 - 500 ,1997,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),0,0,PA,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,jr,na
4.5,Laurel,Laurel,5001 - 10000 ,1942,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),0,0,MD,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4.3,Chicago,Chicago,51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),0,0,IL,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
4,Arlington,Arlington,201 - 500 ,2002,Company - Private,Consulting,Business Services,$50 to $100 million (USD),0,0,VA,19,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
4.4,Tacoma,Tacoma,501 - 1000 ,1948,Company - Private,Wholesale,Business Services,$100 to $500 million (USD),0,0,WA,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
3.2,Plano,Bentonville,10000+ ,1962,Company - Public,Department& Clothing& & Shoe Stores,Retail,$10+ billion (USD),0,0,TX,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
3.8,San Jose,Seattle,201 - 500 ,2005,Company - Private,Consulting,Business Services,$25 to $50 million (USD),0,0,CA,16,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
4.2,Miami,Miami,501 - 1000 ,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,FL,13,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,na
4.5,Huntsville,Chantilly,51 - 200 ,1996,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,AL,25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,na,na,na
3.5,New Orleans,New Orleans,51 - 200 ,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,LA,22,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
3.5,San Francisco,San Francisco,201 - 500 ,1990,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,CA,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
3.9,Atlanta,Chicago,5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),0,0,GA,53,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
4.7,Landover,Vienna,51 - 200 ,2003,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),0,0,MD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data modeler,na,na
4.2,Patuxent River,Atlanta,1001 - 5000 ,1988,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,MD,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
3.4,Suitland,Fairfax,10000+ ,1996,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),0,0,MD,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
3.2,McLean,Bedford,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,VA,63,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,data scientist,na,na
3.9,Fort Belvoir,Reston,501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,VA,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
3.1,Milwaukee,Boston,1001 - 5000 ,2001,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),0,0,WI,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
4.1,Silver Spring,Silver Spring,Jan-50,2007,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,MD,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
3.8,New York,New York,51 - 200 ,2012,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,0,0,NY,9,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
4.7,Syracuse,Syracuse,501 - 1000 ,1992,Company - Private,Security Services,Business Services,Unknown / Non-Applicable,0,0,NY,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
4.3,Houston,New York,1001 - 5000 ,2015,Subsidiary or Business Segment,Education Training Services,Education,Unknown / Non-Applicable,0,0,TX,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,na
4.2,Washington,Washington,1001 - 5000 ,1935,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,0,0,DC,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
3.9,Charlotte,Richmond,1001 - 5000 ,1997,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,NC,24,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M
3.3,Southfield,Detroit,10000+ ,1994,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),0,0,MI,27,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,data scientist,sr,M
4.7,Matawan,Pompano Beach,201 - 500 ,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,NJ,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
4.3,Phoenix,Phoenix,201 - 500 ,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),0,0,AZ,11,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,analyst,sr,na
2.9,Omaha,Omaha,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,NE,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
4.5,San Francisco,San Francisco,201 - 500 ,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),0,0,CA,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.4,Lyndhurst,Lyndhurst,201 - 500 ,2019,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,NJ,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
3.7,Cambridge,OSAKA,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,MA,240,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
4.6,New York,New York,51 - 200 ,2009,Company - Private,Internet,Information Technology,$100 to $500 million (USD),0,0,NY,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
3.2,San Francisco,San Francisco,51 - 200 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,CA,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
4,San Francisco,San Rafael,5001 - 10000 ,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),0,0,CA,39,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
4.6,Atlanta,Atlanta,501 - 1000 ,1937,Company - Private,Farm Support Services,Agriculture & Forestry,$50 to $100 million (USD),0,0,IN,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
2.8,Rockville,Rockville,201 - 500 ,2000,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,MD,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
4.7,Minneapolis,Minneapolis,51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),0,0,MN,25,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,na,na
3,Los Angeles,Los Angeles,1001 - 5000 ,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,CA,24,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
3.2,Charlotte,Fort Mill,1001 - 5000 ,2000,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (USD),0,0,NC,21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
4.4,Cambridge,Cambridge,201 - 500 ,1999,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,MA,22,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,data scientist,na,na
3.5,Cincinnati,Cincinnati,1001 - 5000 ,1878,Company - Public,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),0,0,OH,143,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,M
4,Washington,Washington,51 - 200 ,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,DC,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
4.3,Chicago,Chicago,1001 - 5000 ,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),0,0,IL,28,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,na
2.3,Baltimore,Baltimore,501 - 1000 ,1986,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),0,0,MD,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
4,Alabaster,Decatur,51 - 200 ,2000,Other Organization,Architectural & Engineering Services,Business Services,$25 to $50 million (USD),0,0,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
